age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeecount,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,over18,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager
60,no,travel_rarely,370,research_&_development,1,master,medical,1,1697,high,male,92,low,3,healthcare_representative,very_high,divorced,10883,20467,3,y,no,20,outstanding,high,80,1,19,2,best,1,0,0,0
33,no,travel_rarely,267,research_&_development,21,bachelor,medical,1,1698,medium,male,79,very_high,1,laboratory_technician,medium,married,2028,13637,1,y,no,18,excellent,very_high,80,3,14,6,better,14,11,2,13
37,no,travel_frequently,1278,sales,1,master,medical,1,1700,high,male,31,low,2,sales_executive,very_high,divorced,9525,7677,1,y,no,14,excellent,high,80,2,6,2,good,6,3,1,3
34,no,travel_rarely,678,research_&_development,19,bachelor,life_sciences,1,1701,medium,female,35,medium,1,research_scientist,very_high,married,2929,20338,1,y,no,12,excellent,medium,80,0,10,3,better,10,9,8,7
23,yes,travel_rarely,427,sales,7,bachelor,life_sciences,1,1702,high,male,99,high,1,sales_representative,very_high,divorced,2275,25103,1,y,yes,21,outstanding,medium,80,1,3,2,better,3,2,0,2
44,no,travel_rarely,921,research_&_development,2,bachelor,life_sciences,1,1703,high,female,96,very_high,3,healthcare_representative,very_high,married,7879,14810,1,y,yes,19,excellent,medium,80,1,9,2,better,8,7,6,7
35,no,travel_frequently,146,research_&_development,2,master,medical,1,1704,low,male,79,medium,1,research_scientist,very_high,single,4930,13970,0,y,yes,14,excellent,high,80,0,6,2,best,5,4,1,4
43,no,travel_rarely,1179,sales,2,bachelor,medical,1,1706,very_high,male,73,high,2,sales_executive,very_high,married,7847,6069,1,y,yes,17,excellent,low,80,1,10,3,better,10,9,8,8
24,no,travel_rarely,581,research_&_development,9,bachelor,medical,1,1707,high,male,62,very_high,1,research_scientist,high,married,4401,17616,1,y,no,16,excellent,very_high,80,1,5,1,better,5,3,0,4
41,no,travel_rarely,918,sales,6,bachelor,marketing,1,1708,very_high,male,35,high,3,sales_executive,high,single,9241,15869,1,y,no,12,excellent,medium,80,0,10,3,better,10,8,8,7
29,no,travel_rarely,1082,research_&_development,9,master,medical,1,1709,very_high,female,43,high,1,laboratory_technician,high,married,2974,25412,9,y,no,17,excellent,high,80,1,9,2,better,5,3,1,2
36,no,travel_rarely,530,sales,2,master,life_sciences,1,1710,high,female,51,high,2,sales_representative,very_high,single,4502,7439,3,y,no,15,excellent,high,80,0,17,2,good,13,7,6,7
45,no,non_travel,1238,research_&_development,1,below_college,life_sciences,1,1712,high,male,74,medium,3,healthcare_representative,high,married,10748,3395,3,y,no,23,outstanding,very_high,80,1,25,3,good,23,15,14,4
24,yes,travel_rarely,240,human_resources,22,below_college,human_resources,1,1714,very_high,male,58,low,1,human_resources,high,married,1555,11585,1,y,no,11,excellent,high,80,1,1,2,better,1,0,0,0
47,yes,travel_frequently,1093,sales,9,bachelor,life_sciences,1,1716,high,male,82,low,4,sales_executive,high,married,12936,24164,7,y,no,11,excellent,high,80,0,25,3,bad,23,5,14,10
26,no,travel_rarely,390,research_&_development,17,master,medical,1,1718,very_high,male,62,low,1,laboratory_technician,high,married,2305,6217,1,y,no,15,excellent,high,80,3,3,3,best,3,2,0,2
45,no,travel_rarely,1005,research_&_development,28,college,technical_degree,1,1719,very_high,female,48,medium,4,research_director,medium,single,16704,17119,1,y,no,11,excellent,high,80,0,21,2,better,21,6,8,6
32,no,travel_frequently,585,research_&_development,10,bachelor,life_sciences,1,1720,low,male,56,high,1,research_scientist,high,married,3433,17360,6,y,no,13,excellent,low,80,1,10,3,good,5,2,1,3
31,no,travel_rarely,741,research_&_development,2,master,life_sciences,1,1721,medium,male,69,high,1,laboratory_technician,high,married,3477,18103,1,y,no,14,excellent,very_high,80,1,6,2,best,5,2,0,3
41,no,non_travel,552,human_resources,4,bachelor,human_resources,1,1722,high,male,60,low,2,human_resources,medium,married,6430,20794,6,y,no,19,excellent,medium,80,1,10,4,better,3,2,1,2
40,no,travel_rarely,369,research_&_development,8,college,life_sciences,1,1724,medium,female,92,high,2,manufacturing_director,low,married,6516,5041,2,y,yes,16,excellent,medium,80,1,18,3,better,1,0,0,0
24,no,travel_rarely,506,research_&_development,29,below_college,medical,1,1725,medium,male,91,high,1,laboratory_technician,low,divorced,3907,3622,1,y,no,13,excellent,medium,80,3,6,2,best,6,2,1,2
46,no,travel_rarely,717,research_&_development,13,master,life_sciences,1,1727,high,male,34,high,2,healthcare_representative,medium,single,5562,9697,6,y,no,14,excellent,very_high,80,0,19,3,better,10,7,0,9
35,no,travel_rarely,1370,research_&_development,27,master,life_sciences,1,1728,very_high,male,49,high,2,manufacturing_director,high,married,6883,5151,2,y,no,16,excellent,medium,80,1,17,3,better,7,7,0,7
30,no,travel_rarely,793,research_&_development,16,below_college,life_sciences,1,1729,medium,male,33,high,1,research_scientist,very_high,married,2862,3811,1,y,no,12,excellent,medium,80,1,10,2,good,10,0,0,8
47,no,non_travel,543,sales,2,master,marketing,1,1731,high,male,87,high,2,sales_executive,medium,married,4978,3536,7,y,no,11,excellent,very_high,80,1,4,3,bad,1,0,0,0
46,no,travel_rarely,1277,sales,2,bachelor,life_sciences,1,1732,high,male,74,high,3,sales_executive,very_high,divorced,10368,5596,4,y,yes,12,excellent,medium,80,1,13,5,good,10,6,0,3
36,yes,travel_rarely,1456,sales,13,doctor,marketing,1,1733,medium,male,96,medium,2,sales_executive,low,divorced,6134,8658,5,y,yes,13,excellent,medium,80,3,16,3,better,2,2,2,2
32,yes,travel_rarely,964,sales,1,college,life_sciences,1,1734,low,male,34,low,2,sales_executive,medium,single,6735,12147,6,y,no,15,excellent,medium,80,0,10,2,better,0,0,0,0
23,no,travel_rarely,160,research_&_development,4,below_college,medical,1,1735,high,female,51,high,1,laboratory_technician,medium,single,3295,12862,1,y,no,13,excellent,high,80,0,3,3,bad,3,2,1,2
31,no,travel_frequently,163,research_&_development,24,below_college,technical_degree,1,1736,very_high,female,30,high,2,manufacturing_director,very_high,single,5238,6670,2,y,no,20,outstanding,very_high,80,0,9,3,good,5,4,1,4
39,no,non_travel,792,research_&_development,1,bachelor,life_sciences,1,1737,very_high,male,77,high,2,laboratory_technician,very_high,married,6472,8989,1,y,yes,15,excellent,very_high,80,1,9,2,better,9,8,5,8
32,no,travel_rarely,371,sales,19,bachelor,life_sciences,1,1739,very_high,male,80,low,3,sales_executive,high,married,9610,3840,3,y,no,13,excellent,high,80,1,10,2,bad,4,3,0,2
40,no,travel_rarely,611,sales,7,master,medical,1,1740,medium,male,88,high,5,manager,medium,single,19833,4349,1,y,no,14,excellent,medium,80,0,21,3,good,21,8,12,8
45,no,travel_rarely,176,human_resources,4,bachelor,life_sciences,1,1744,high,female,56,low,3,human_resources,high,married,9756,6595,4,y,no,21,outstanding,high,80,2,9,2,best,5,0,0,3
30,no,travel_frequently,1312,research_&_development,2,master,technical_degree,1,1745,very_high,female,78,medium,1,research_scientist,low,single,4968,26427,0,y,no,16,excellent,very_high,80,0,10,2,better,9,7,0,7
24,no,travel_frequently,897,human_resources,10,bachelor,medical,1,1746,low,male,59,high,1,human_resources,very_high,married,2145,2097,0,y,no,14,excellent,very_high,80,1,3,2,better,2,2,2,1
30,yes,travel_frequently,600,human_resources,8,bachelor,human_resources,1,1747,high,female,66,medium,1,human_resources,very_high,divorced,2180,9732,6,y,no,11,excellent,high,80,1,6,0,good,4,2,1,2
31,no,travel_rarely,1003,sales,5,bachelor,technical_degree,1,1749,low,male,51,high,2,sales_executive,high,married,8346,20943,1,y,no,19,excellent,high,80,1,6,3,better,5,2,0,2
27,no,travel_rarely,1054,research_&_development,8,bachelor,medical,1,1751,high,female,67,high,1,research_scientist,very_high,single,3445,6152,1,y,no,11,excellent,high,80,0,6,5,good,6,2,1,4
29,yes,travel_rarely,428,sales,9,bachelor,marketing,1,1752,medium,female,52,low,1,sales_representative,medium,single,2760,14630,1,y,no,13,excellent,high,80,0,2,3,better,2,2,2,2
29,no,travel_frequently,461,research_&_development,1,bachelor,life_sciences,1,1753,very_high,male,70,very_high,2,healthcare_representative,high,single,6294,23060,8,y,yes,12,excellent,very_high,80,0,10,5,best,3,2,0,2
30,no,travel_rarely,979,sales,15,college,marketing,1,1754,high,male,94,medium,3,sales_executive,low,divorced,7140,3088,2,y,no,11,excellent,low,80,1,12,2,better,7,7,1,7
34,no,travel_rarely,181,research_&_development,2,master,medical,1,1755,very_high,male,97,very_high,1,research_scientist,very_high,married,2932,5586,0,y,yes,14,excellent,low,80,3,6,3,better,5,0,1,2
33,no,non_travel,1283,sales,2,bachelor,marketing,1,1756,very_high,female,62,high,2,sales_executive,medium,single,5147,10697,8,y,no,15,excellent,very_high,80,0,13,2,good,11,7,1,7
49,no,travel_rarely,1313,sales,11,master,marketing,1,1757,very_high,female,80,high,2,sales_executive,very_high,single,4507,8191,3,y,no,12,excellent,high,80,0,8,1,best,5,1,0,4
33,yes,travel_rarely,211,sales,16,bachelor,life_sciences,1,1758,low,female,74,high,3,sales_executive,low,single,8564,10092,2,y,yes,20,outstanding,high,80,0,11,2,good,0,0,0,0
38,no,travel_frequently,594,research_&_development,2,college,medical,1,1760,high,female,75,medium,1,laboratory_technician,medium,married,2468,15963,4,y,no,14,excellent,medium,80,1,9,4,good,6,1,0,5
31,yes,travel_rarely,1079,sales,16,master,marketing,1,1761,low,male,70,high,3,sales_executive,high,married,8161,19002,2,y,no,13,excellent,low,80,3,10,2,better,1,0,0,0
29,no,travel_rarely,590,research_&_development,4,bachelor,technical_degree,1,1762,very_high,female,91,medium,1,research_scientist,low,divorced,2109,10007,1,y,no,13,excellent,high,80,1,1,2,better,1,0,0,0
30,no,travel_rarely,305,research_&_development,16,bachelor,life_sciences,1,1763,high,male,58,very_high,2,healthcare_representative,high,married,5294,9128,3,y,no,16,excellent,high,80,1,10,3,better,7,0,1,7
32,no,non_travel,953,research_&_development,5,master,technical_degree,1,1764,medium,male,65,high,1,research_scientist,medium,single,2718,17674,2,y,no,14,excellent,medium,80,0,12,3,better,7,7,0,7
38,no,travel_rarely,833,research_&_development,18,bachelor,medical,1,1766,medium,male,60,low,2,healthcare_representative,very_high,married,5811,24539,3,y,yes,16,excellent,high,80,1,15,2,better,1,0,1,0
43,yes,travel_frequently,807,research_&_development,17,bachelor,technical_degree,1,1767,high,male,38,medium,1,research_scientist,high,married,2437,15587,9,y,yes,16,excellent,very_high,80,1,6,4,better,1,0,0,0
42,no,travel_rarely,855,research_&_development,12,bachelor,medical,1,1768,medium,male,57,high,1,laboratory_technician,medium,divorced,2766,8952,8,y,no,22,outstanding,medium,80,3,7,6,good,5,3,0,4
55,no,travel_rarely,478,research_&_development,2,bachelor,medical,1,1770,high,male,60,medium,5,research_director,low,married,19038,19805,8,y,no,12,excellent,medium,80,3,34,2,better,1,0,0,0
33,no,non_travel,775,research_&_development,4,bachelor,technical_degree,1,1771,very_high,male,90,high,2,research_scientist,medium,divorced,3055,6194,5,y,no,15,excellent,very_high,80,2,11,2,good,9,8,1,7
41,no,travel_rarely,548,research_&_development,9,master,life_sciences,1,1772,high,male,94,high,1,laboratory_technician,low,divorced,2289,20520,1,y,no,20,outstanding,medium,80,2,5,2,better,5,3,0,4
34,no,non_travel,1375,sales,10,bachelor,life_sciences,1,1774,very_high,male,87,high,2,sales_executive,high,divorced,4001,12313,1,y,yes,14,excellent,high,80,1,15,3,better,15,14,0,7
53,no,non_travel,661,research_&_development,1,master,medical,1,1775,low,female,60,medium,4,manufacturing_director,high,married,12965,22308,4,y,yes,20,outstanding,very_high,80,3,27,2,good,3,2,0,2
43,no,travel_rarely,244,human_resources,2,bachelor,life_sciences,1,1778,medium,male,97,high,1,human_resources,very_high,single,3539,5033,0,y,no,13,excellent,medium,80,0,10,5,better,9,7,1,8
34,no,travel_rarely,511,sales,3,college,life_sciences,1,1779,very_high,female,32,low,2,sales_executive,very_high,single,6029,25353,5,y,no,12,excellent,low,80,0,6,3,better,2,2,2,2
21,yes,travel_rarely,337,sales,7,below_college,marketing,1,1780,medium,male,31,high,1,sales_representative,medium,single,2679,4567,1,y,no,13,excellent,medium,80,0,1,3,better,1,0,1,0
38,no,travel_rarely,1153,research_&_development,6,college,other,1,1782,very_high,female,40,medium,1,laboratory_technician,high,married,3702,16376,1,y,no,11,excellent,medium,80,1,5,3,better,5,4,0,4
22,yes,travel_rarely,1294,research_&_development,8,below_college,medical,1,1783,high,female,79,high,1,laboratory_technician,low,married,2398,15999,1,y,yes,17,excellent,high,80,0,1,6,better,1,0,0,0
31,no,travel_rarely,196,sales,29,master,marketing,1,1784,low,female,91,medium,2,sales_executive,very_high,married,5468,13402,1,y,no,14,excellent,low,80,2,13,3,better,12,7,5,7
51,no,travel_rarely,942,research_&_development,3,bachelor,technical_degree,1,1786,low,female,53,high,3,manager,high,married,13116,22984,2,y,no,11,excellent,very_high,80,0,15,2,better,2,2,2,2
37,no,travel_rarely,589,sales,9,college,marketing,1,1787,medium,male,46,medium,2,sales_executive,medium,married,4189,8800,1,y,no,14,excellent,low,80,2,5,2,better,5,2,0,3
46,no,travel_rarely,734,research_&_development,2,master,medical,1,1789,high,male,46,high,5,research_director,very_high,divorced,19328,14218,7,y,yes,17,excellent,high,80,1,24,3,better,2,1,2,2
36,no,travel_rarely,1383,research_&_development,10,bachelor,life_sciences,1,1790,very_high,male,90,high,3,healthcare_representative,low,married,8321,25949,7,y,yes,13,excellent,very_high,80,1,15,1,better,12,8,5,7
44,yes,travel_frequently,429,research_&_development,1,college,medical,1,1792,high,male,99,high,1,research_scientist,medium,divorced,2342,11092,1,y,yes,12,excellent,high,80,3,6,2,good,5,3,2,3
37,no,travel_rarely,1239,human_resources,8,college,other,1,1794,high,male,89,high,2,human_resources,medium,divorced,4071,12832,2,y,no,13,excellent,high,80,0,19,4,good,10,0,4,7
35,yes,travel_rarely,303,sales,27,bachelor,life_sciences,1,1797,high,male,84,high,2,sales_executive,very_high,single,5813,13492,1,y,yes,18,excellent,very_high,80,0,10,2,better,10,7,7,7
33,no,travel_rarely,867,research_&_development,8,master,life_sciences,1,1798,very_high,male,90,very_high,1,research_scientist,low,married,3143,6076,6,y,no,19,excellent,medium,80,1,14,1,better,10,8,7,6
28,no,travel_rarely,1181,research_&_development,1,bachelor,life_sciences,1,1799,high,male,82,high,1,research_scientist,very_high,married,2044,5531,1,y,no,11,excellent,high,80,1,5,6,best,5,3,0,3
39,no,travel_rarely,1253,research_&_development,10,below_college,medical,1,1800,high,male,65,high,3,research_director,high,single,13464,7914,7,y,no,21,outstanding,high,80,0,9,3,better,4,3,2,2
46,no,non_travel,849,sales,26,college,life_sciences,1,1801,medium,male,98,medium,2,sales_executive,medium,single,7991,25166,8,y,no,15,excellent,high,80,0,6,3,better,2,2,2,2
40,no,travel_rarely,616,research_&_development,2,college,life_sciences,1,1802,high,female,99,high,1,laboratory_technician,low,married,3377,25605,4,y,no,17,excellent,very_high,80,1,7,5,good,4,3,0,2
42,no,travel_rarely,1128,research_&_development,13,bachelor,medical,1,1803,medium,male,95,very_high,2,healthcare_representative,low,married,5538,5696,5,y,no,18,excellent,high,80,2,10,2,good,0,0,0,0
35,no,non_travel,1180,research_&_development,2,college,medical,1,1804,medium,male,90,high,2,manufacturing_director,very_high,divorced,5762,24442,2,y,no,14,excellent,high,80,1,15,6,better,7,7,1,7
38,no,non_travel,1336,human_resources,2,bachelor,human_resources,1,1805,low,male,100,high,1,human_resources,medium,divorced,2592,7129,5,y,no,13,excellent,very_high,80,3,13,3,better,11,10,3,8
34,yes,travel_frequently,234,research_&_development,9,master,life_sciences,1,1807,very_high,male,93,high,2,laboratory_technician,low,married,5346,6208,4,y,no,17,excellent,high,80,1,11,3,good,7,1,0,7
37,yes,travel_rarely,370,research_&_development,10,master,medical,1,1809,very_high,male,58,high,2,manufacturing_director,low,single,4213,4992,1,y,no,15,excellent,medium,80,0,10,4,bad,10,3,0,8
39,no,travel_frequently,766,sales,20,bachelor,life_sciences,1,1812,high,male,83,high,2,sales_executive,very_high,divorced,4127,19188,2,y,no,18,excellent,very_high,80,1,7,6,better,2,1,2,2
43,no,non_travel,343,research_&_development,9,bachelor,life_sciences,1,1813,low,male,52,high,1,research_scientist,high,single,2438,24978,4,y,no,13,excellent,high,80,0,7,2,good,3,2,1,2
41,no,travel_rarely,447,research_&_development,5,bachelor,life_sciences,1,1814,medium,male,85,very_high,2,healthcare_representative,medium,single,6870,15530,3,y,no,12,excellent,low,80,0,11,3,bad,3,2,1,2
41,no,travel_rarely,796,sales,4,below_college,marketing,1,1815,high,female,81,high,3,sales_executive,high,divorced,10447,26458,0,y,yes,13,excellent,very_high,80,1,23,3,best,22,14,13,5
30,no,travel_rarely,1092,research_&_development,10,bachelor,medical,1,1816,low,female,64,high,3,manufacturing_director,high,single,9667,2739,9,y,no,14,excellent,medium,80,0,9,3,better,7,7,0,2
26,yes,travel_rarely,920,human_resources,20,college,medical,1,1818,very_high,female,69,high,1,human_resources,medium,married,2148,6889,0,y,yes,11,excellent,high,80,0,6,3,better,5,1,1,4
46,yes,travel_rarely,261,research_&_development,21,college,medical,1,1821,very_high,female,66,high,2,healthcare_representative,medium,married,8926,10842,4,y,no,22,outstanding,very_high,80,1,13,2,best,9,7,3,7
40,no,travel_rarely,1194,research_&_development,1,bachelor,life_sciences,1,1822,high,female,52,high,2,healthcare_representative,very_high,divorced,6513,9060,4,y,no,17,excellent,very_high,80,1,12,3,better,5,3,0,3
34,no,travel_rarely,810,sales,8,college,technical_degree,1,1823,medium,male,92,very_high,2,sales_executive,high,married,6799,22128,1,y,no,21,outstanding,high,80,2,10,5,better,10,8,4,8
